,Version,Notes,LossFunction,Optimizer,LearningRate,NumberOfEpochs,ModelStructure,Dropout,HiddenDim,HiddenDimSize,DatasetName,BatchSize,TrainTest,MaxSamples,Dataparallel,NumberOfWorkers,Device,AlphaForADMM,RhoForADMM,LayerPruneTargets,WeightPrunePercent,PruningSelection,BERTTheseusStartingLearningRate,BERTTheseusLearningRateModifier,AlphaForTOFD,BetaForTOFD,tForTOFD,LayerIteration,SaveLocation,FromSaveLocation,NumClasses,NumFeatures,ProcessID,StartTime,cpuModel,TimeForPrune,Memory,CudaMemory,LengthOfTrainingData,LengthOfValidationData,total_loss,f1_score_weight,f1_score_macro,mean_loss,val_total_loss,val_f1_score_weight,val_f1_score_macro,val_mean_loss,epoch,Epoch waypoint 0 mean_loss,-Waypoint_0-,Epoch waypoint 1 mean_loss,-Waypoint_1-,Epoch waypoint 2 mean_loss,-Waypoint_2-,Epoch waypoint 3 mean_loss,-Waypoint_3-,Epoch waypoint 4 mean_loss,-Waypoint_4-,TimeForRun,macs,parameters,NumberOfZeros,ModelWeightStructure,ModelWeightStructurePruneZero,GarbageCollectionSizeTotal,AssociatedOriginalRow,LassoForDAIS,Version.1,Notes.1,LossFunction.1,Optimizer.1,LearningRate.1,NumberOfEpochs.1,ModelStructure.1,Dropout.1,HiddenDim.1,HiddenDimSize.1,DatasetName.1,BatchSize.1,TrainTest.1,MaxSamples.1,Dataparallel.1,NumberOfWorkers.1,Device.1,AlphaForADMM.1,RhoForADMM.1,LayerPruneTargets.1,WeightPrunePercent.1,PruningSelection.1,BERTTheseusStartingLearningRate.1,BERTTheseusLearningRateModifier.1,AlphaForTOFD.1,BetaForTOFD.1,tForTOFD.1,LayerIteration.1,SaveLocation.1,FromSaveLocation.1,NumClasses.1,NumFeatures.1,ProcessID.1,StartTime.1,cpuModel.1,TimeForPrune.1,Memory.1,CudaMemory.1,LengthOfTrainingData.1,LengthOfValidationData.1,AssociatedOriginalRow.1,total_loss.1,f1_score_weight.1,f1_score_macro.1,mean_loss.1,val_total_loss.1,val_f1_score_weight.1,val_f1_score_macro.1,val_mean_loss.1,epoch.1,Epoch waypoint 0 mean_loss.1,Epoch waypoint 1 mean_loss.1,Epoch waypoint 2 mean_loss.1,Epoch waypoint 3 mean_loss.1,Epoch waypoint 4 mean_loss.1,TimeForRun.1,macs.1,parameters.1,NumberOfZeros.1,ModelWeightStructure.1,ModelWeightStructurePruneZero.1,GarbageCollectionSizeTotal.1
64,v0.85 - 85,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726515646.2567732.pt,,20.0,1516.0,10623.0,2024-09-16 15:40:11.431291,i386,0.0002229213714599,-33.84524799999963,0.0,80.0,20.0,7.426660910539735e+17,0.0699239130434782,0.0518012422360248,9283326138174668.0,5.150572197802148e+17,0.0181818181818181,0.0303030303030303,2.575286098901074e+16,99.0,5.3730797007106425e+19,ModelStateDict-Waypoint_0-1726515619.4235032.pt,1.9414736518617487e+18,ModelStateDict-Waypoint_1-1726515625.866076.pt,1.882494817355694e+16,ModelStateDict-Waypoint_2-1726515632.187531.pt,3.5415994521144524e+16,ModelStateDict-Waypoint_3-1726515638.594639.pt,2.5131298475894376e+16,ModelStateDict-Waypoint_4-1726515645.070136.pt,32.90846514701843,22660842.0,22685740.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ",228682.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,v0.85 - 85,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726516172.873604.pt,,20.0,1516.0,11051.0,2024-09-16 15:48:57.109533,i386,0.0003020763397216,-1.220607999999629,0.0,80.0,20.0,1.13507081194382e+22,0.4251629726205997,0.2240019867138511,1.418838514929775e+20,7.461479645314406e+22,0.4563636363636363,0.2909090909090909,3.730739822657203e+21,99.0,4.171211276728431e+22,ModelStateDict-Waypoint_0-1726516144.579227.pt,5.7407080457116864e+20,ModelStateDict-Waypoint_1-1726516151.1279302.pt,3.002908470688239e+20,ModelStateDict-Waypoint_2-1726516157.864471.pt,2.0791633291692543e+20,ModelStateDict-Waypoint_3-1726516165.085483.pt,1.4089210256003516e+20,ModelStateDict-Waypoint_4-1726516171.63005.pt,33.857237577438354,22660842.0,22685740.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ",228682.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,v0.85 - 85,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726516264.47238.pt,,20.0,1516.0,11159.0,2024-09-16 15:50:27.764105,i386,0.0003459453582763,-17.088512000000264,0.0,80.0,20.0,3.4497920591332377e+19,0.2963942307692307,0.1932234432234432,4.312240073916547e+17,2.702013937199989e+20,0.1257936507936508,0.167989417989418,1.3510069685999948e+19,99.0,6.037133306853351e+22,ModelStateDict-Waypoint_0-1726516235.7149298.pt,7.080798024932144e+20,ModelStateDict-Waypoint_1-1726516242.69761.pt,1.8086382216338528e+19,ModelStateDict-Waypoint_2-1726516249.41546.pt,2.4660352563108905e+18,ModelStateDict-Waypoint_3-1726516256.333183.pt,4.9639343595947296e+17,ModelStateDict-Waypoint_4-1726516262.996375.pt,34.58912491798401,22660842.0,22685740.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ",228682.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,v0.86 - 86,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726516264.47238.pt,,20.0,1516.0,11159.0,2024-09-16 15:55:39.452243,i386,274.35383796691895,-180.7810559999998,0.0,80.0,20.0,4.313008242527313e+32,0.0391304347826086,0.0372670807453416,5.391260303159141e+30,5.013886951725583e+32,0.1,0.0666666666666666,2.506943475862791e+31,99.0,5.391260303159141e+30,,5.391260303159141e+30,,5.391260303159141e+30,,5.391260303159141e+30,,5.391260303159141e+30,,20.856936931610107,22660842.0,22685740.0,247551.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/857, 875/871, 876/872, 877/867, 878/866, 879/877, 880/870, 881/875, 882/876, 883/872, 884/880, 885/867, 886/879, 887/877, 888/876, 889/884, 890/881, 891/881, 892/884, 893/886, 894/878, 895/890, 896/883, 897/890, 898/885, 899/897, 900/894, 901/897, 902/20 ",381062.0,66.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,v0.86 - 86,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.7, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 1.0]  ",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726516264.47238.pt,,20.0,1516.0,11159.0,2024-09-16 15:59:25.321429,i386,203.75096201896667,323.80108800000016,0.0,80.0,20.0,9.700028517816042e+22,0.1384615384615384,0.0659340659340659,1.2125035647270052e+21,1.2554270350055014e+23,0.0391304347826086,0.0434782608695652,6.277135175027507e+21,99.0,1.2125035647270052e+21,,1.2125035647270052e+21,,1.2125035647270052e+21,,1.2125035647270052e+21,,1.2125035647270052e+21,,27.747890949249268,22660842.0,22685740.0,388809.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/862, 875/864, 876/870, 877/858, 878/873, 879/856, 880/856, 881/858, 882/872, 883/868, 884/860, 885/871, 886/862, 887/865, 888/868, 889/881, 890/881, 891/880, 892/883, 893/886, 894/871, 895/879, 896/886, 897/892, 898/872, 899/893, 900/892, 901/890, 902/20 ",381062.0,66.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,v0.86 - 86,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.57, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 1.0] ",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726516264.47238.pt,,20.0,1516.0,11159.0,2024-09-16 16:03:24.268466,i386,209.3504519462585,-111.07942399999956,0.0,80.0,20.0,2.8176342436151904e+36,0.0,0.0,3.522042804518988e+34,8.720290490340262e+35,0.0,0.0,4.360145245170131e+34,99.0,3.522042804518988e+34,,3.522042804518988e+34,,3.522042804518988e+34,,3.522042804518988e+34,,3.522042804518988e+34,,21.64283227920532,22660842.0,22685740.0,507244.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/853, 875/866, 876/854, 877/853, 878/857, 879/847, 880/863, 881/865, 882/849, 883/870, 884/863, 885/872, 886/875, 887/863, 888/871, 889/864, 890/868, 891/873, 892/868, 893/876, 894/887, 895/866, 896/886, 897/882, 898/887, 899/868, 900/883, 901/893, 902/20 ",381062.0,66.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,v0.86 - 86,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.49, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 1.0]",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",ModelStateDict1726516264.47238.pt,,20.0,1516.0,11159.0,2024-09-16 16:07:18.776006,i386,211.5694558620453,324.6039040000014,0.0,80.0,20.0,66.0,1.147966137641856e+20,0.1384615384615384,0.0659340659340659,1.4349576720523195e+18,3.804572003833301e+20,0.0391304347826086,0.0434782608695652,1.9022860019166503e+19,99.0,1.4349576720523195e+18,1.4349576720523195e+18,1.4349576720523195e+18,1.4349576720523195e+18,1.4349576720523195e+18,28.06498408317566,22660842.0,22685740.0,785824.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20","1516/858, 875/825, 876/851, 877/791, 878/826, 879/839, 880/839, 881/840, 882/864, 883/876, 884/860, 885/867, 886/883, 887/876, 888/880, 889/879, 890/868, 891/864, 892/864, 893/866, 894/886, 895/880, 896/881, 897/868, 898/886, 899/870, 900/790, 901/828, 902/20",381062.0
71,v0.86 - 86,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.44, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 0.22, 1.0]",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",ModelStateDict1726516264.47238.pt,,20.0,1516.0,11159.0,2024-09-16 16:11:11.255116,i386,202.861566066742,-138.47347199999967,0.0,80.0,20.0,1.3248376463873504e+36,0.0073529411764705,0.0168067226890756,1.656047057984188e+34,4.2386175628303135e+35,0.0181818181818181,0.0303030303030303,2.1193087814151568e+34,99.0,1.656047057984188e+34,,1.656047057984188e+34,,1.656047057984188e+34,,1.656047057984188e+34,,1.656047057984188e+34,,28.154669046401978,22660842.0,22685740.0,624236.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20","1516/848, 875/848, 876/857, 877/852, 878/849, 879/865, 880/867, 881/859, 882/855, 883/855, 884/862, 885/858, 886/864, 887/849, 888/847, 889/876, 890/876, 891/871, 892/882, 893/864, 894/856, 895/875, 896/857, 897/877, 898/867, 899/890, 900/885, 901/883, 902/20",381062.0,66.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,v0.86 - 86,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",,ModelStateDict1726516264.47238.pt,20.0,1516.0,16785.0,2024-09-16 20:50:42.212541,i386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,v0.86 - 86,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]",RandomStructured,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",,ModelStateDict1726516264.47238.pt,20.0,1516.0,16785.0,2024-09-16 20:50:43.824359,i386,0.1163592338562011,129.46227199999885,0.0,80.0,20.0,1.998438689589848e+19,0.1384615384615384,0.0659340659340659,2.498048361987309e+17,3.939447687837699e+19,0.0391304347826086,0.0434782608695652,1.9697238439188493e+18,99.0,6.660792886633525e+19,,1.2264631754594818e+19,,1.550648065624585e+18,,3.95874378705168e+17,,2.5651196707932733e+17,,49.86111307144165,22660842.0,22685740.0,9.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20",304984.0,71.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,v0.86 - 86,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.7, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",,ModelStateDict1726516264.47238.pt,20.0,1516.0,16785.0,2024-09-16 20:51:38.263057,i386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,v0.86 - 86,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.7, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 1.0]",RandomStructured,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",,ModelStateDict1726516264.47238.pt,20.0,1516.0,16785.0,2024-09-16 20:51:40.742776,i386,0.1024961471557617,11.198463999999149,0.0,80.0,20.0,,0.1384615384615384,0.0659340659340659,,,0.0391304347826086,0.0434782608695652,,99.0,1.8651545360439096e+25,,1.818861693921173e+25,,,,,,,,62.14986705780029,22660842.0,22685740.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20",609856.0,71.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,v0.86 - 86,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20]","[0.57, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20]",,ModelStateDict1726516264.47238.pt,20.0,1516.0,16785.0,2024-09-16 20:52:46.621431,i386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
